Outgroup,outgroup_att,symbolic,b5a,generalized,identification_selfinvestment,contact_quality,contact_friendsz
Immigrants,-0.83161728,1.703914346,0.267378584,0.289491381,-0.797064666,0.111774759,1.018837622
Immigrants,1.136065325,-1.228092277,-0.089682804,-0.026761622,-1.088699873,1.310471711,-0.357969975
Immigrants,1.149301822,-1.228092277,0.44959973,-0.026761622,0.882751635,1.310471711,1.018837622
Immigrants,1.476256704,1.627063255,0.624439971,1.303154661,0.301783956,-0.591304679,0.330433824
Immigrants,-0.83161728,-0.502987322,0.267378584,2.42223561,-0.644362481,-0.406663605,-0.357969975
Immigrants,-1.815458582,0.072969001,-0.0823019,-0.132179289,-0.35248948,-1.744792826,-1.046373774
Immigrants,0.148804075,-1.46024852,0.267378584,0.078656046,-1.059845541,0.607392272,1.018837622
Immigrants,0.152224023,0.380327881,-0.621584433,-1.462095573,0.293898192,-0.464969314,0.330433824
Immigrants,-2.799299885,4.212949558,-0.978645821,-0.026761622,1.820055731,-4.015851365,-1.046373774
Immigrants,0.809110443,0.140877739,-0.089682804,-0.026761622,0.447203622,0.999495272,-0.357969975
Immigrants,-0.011253419,-0.282559264,0.267378584,-0.026761622,0.394575147,-0.464969314,0.330433824
Immigrants,-0.83161728,-1.46024852,-0.446744192,-0.026761622,-1.14129243,0.364445489,-1.046373774
Immigrants,-0.995094721,-0.282559264,0.267378584,0.585487686,0.037573367,0.607392272,-0.357969975
Immigrants,2.119906627,-1.46024852,0.799280213,-0.659267628,-0.661559476,1.310471711,3.084049019
Immigrants,-0.83161728,2.27417974,0.799280213,-2.074344881,0.388177038,-0.834251463,-1.046373774
Immigrants,2.119906627,-1.46024852,0.799280213,-0.026761622,-0.927544026,1.310471711,0.330433824
Immigrants,2.119906627,-1.46024852,0.267378584,-1.14584257,-0.047073233,0.999495272,0.330433824
Immigrants,0.152224023,-1.344170398,-1.153486063,-0.026761622,-0.005082213,-0.072866315,-0.357969975
Immigrants,2.119906627,-1.46024852,-0.27190395,-0.026761622,1.915820883,1.310471711,1.018837622
Immigrants,1.136065325,-0.37113854,-0.0823019,0.690905354,-0.959606299,0.607392272,1.707241421
Immigrants,0.152224023,-1.46024852,0.44959973,-0.026761622,-1.613586902,1.310471711,-0.357969975
Immigrants,-2.799299885,3.837216347,-0.089682804,-1.672930908,1.285040576,-0.960586828,-0.357969975
Immigrants,0.485575508,0.490249483,-0.089682804,-1.462095573,0.338733816,-1.433816387,2.39564522
Immigrants,-0.007833471,1.663504453,0.624439971,2.527653277,0.800522246,0.238110124,1.018837622
Immigrants,0.152224023,-0.60164633,0.44959973,0.078656046,0.256924936,-0.095687166,-0.357969975
Immigrants,-0.83161728,0.740962219,-0.089682804,-0.955263933,-0.269910298,0.111774759,-0.357969975
Immigrants,1.796371692,-1.46024852,-0.446744192,-2.792011856,-1.43016548,0.607392272,0.330433824
Immigrants,0.972587884,-1.344170398,-0.446744192,-0.448432292,-0.529096899,0.238110124,0.330433824
Immigrants,1.136065325,-1.46024852,0.267378584,-0.026761622,0.524599061,0.422751198,-0.357969975
Immigrants,2.119906627,-1.46024852,0.624439971,-0.026761622,-1.834827332,1.310471711,-1.046373774
Immigrants,2.119906627,-1.46024852,0.799280213,-0.026761622,1.878506912,1.310471711,0.330433824
Immigrants,-1.978936023,2.198511511,-0.971264917,-2.285180216,1.218929356,-1.90661305,-1.046373774
Immigrants,-0.83161728,1.376350519,0.799280213,2.42223561,0.978134802,-1.352689827,-1.046373774
Immigrants,-0.508082345,0.574394473,-0.446744192,-0.744428597,0.162368601,-0.649610389,-1.046373774
Immigrants,0.152224023,-1.344170398,-0.614203529,-0.026761622,-1.186176907,1.310471711,0.330433824
Immigrants,0.315701464,-1.084515309,-0.446744192,-0.026761622,-0.619112091,0.503877758,-1.046373774
Immigrants,-0.83161728,-1.46024852,-0.971264917,-0.026761622,-0.503090099,-0.406663605,-1.046373774
Immigrants,-0.83161728,2.321883532,0.624439971,1.197736994,0.471973337,-1.537330901,1.018837622
Immigrants,0.152224023,-0.398637385,0.267378584,-0.026761622,0.961782859,0.607392272,-0.357969975
Immigrants,-3.302968705,1.898446529,-0.971264917,-0.63901093,0.059951204,-2.528565928,-1.046373774
Immigrants,0.315701464,-1.344170398,-0.446744192,0.585487686,0.494002515,0.814854197,-0.357969975
Immigrants,-0.83161728,0.209252069,-0.0823019,-0.026761622,-1.017681653,-1.663666266,0.330433824
Immigrants,-1.651981141,0.459964805,0.274759488,1.092319326,0.356795416,-0.406663605,-1.046373774
Immigrants,1.136065325,-1.084515309,-0.796424675,-2.475758853,0.456563636,1.310471711,-1.046373774
Immigrants,2.119906627,-1.46024852,0.799280213,-0.026761622,-0.887906835,1.310471711,1.018837622
Immigrants,0.152224023,-0.765428243,-0.803805579,0.881483991,0.623656391,-1.618457461,1.707241421
Immigrants,-0.83161728,2.764342619,0.799280213,5.292903511,1.043294956,0.134162714,-1.046373774
Immigrants,-0.011253419,0.546895628,-0.446744192,-0.132179289,1.217313865,0.030648199,1.707241421
Immigrants,-0.83161728,-0.282559264,-0.264523046,-0.026761622,1.107024493,-1.352689827,-0.357969975
Immigrants,-0.83161728,-0.514715507,0.267378584,-0.744428597,-0.288069868,-0.25750739,-0.357969975
Immigrants,-0.83161728,-1.112014155,0.267378584,-0.026761622,-0.297906589,-1.352689827,-1.046373774
Immigrants,-0.83161728,-0.542214353,-0.439363288,-0.026761622,-0.023392413,-1.352689827,-1.046373774
Immigrants,0.809110443,-1.46024852,-0.439363288,-0.026761622,-0.565828326,1.310471711,-1.046373774
Immigrants,0.475758958,0.249616479,-0.628965337,1.197736994,-0.88901125,-1.708875071,0.330433824
Immigrants,1.959849133,-1.46024852,-0.264523046,-0.026761622,-1.169904391,1.310471711,-1.046373774
Immigrants,-1.815458582,1.009559661,-0.089682804,-0.026761622,0.094315741,-0.834251463,-1.046373774
Immigrants,1.136065325,-1.46024852,-0.446744192,-2.475758853,-0.55573162,0.999495272,0.330433824
Immigrants,2.119906627,-1.46024852,0.442218826,-1.251260237,-0.225221358,1.310471711,1.018837622
Immigrants,-0.668139839,0.383113714,-0.439363288,-0.955263933,0.098918098,-1.352689827,-0.357969975
Immigrants,1.136065325,-1.228092277,0.267378584,-0.026761622,0.439790702,0.422751198,-1.046373774
Immigrants,2.119906627,-1.46024852,0.624439971,-0.026761622,-0.232531772,1.310471711,-1.046373774
Immigrants,-1.651981141,1.802573354,0.267378584,2.231656972,0.358436455,-0.464969314,-0.357969975
Immigrants,0.315701464,-0.398637385,-0.089682804,-1.462095573,-0.336332678,-0.464969314,1.707241421
Immigrants,-3.783141187,4.212949558,-0.264523046,4.279240231,0.267914169,-0.487790165,0.330433824
Immigrants,2.119906627,-1.46024852,-0.27190395,0.394909049,-1.507741721,1.310471711,0.330433824
Immigrants,0.312281517,1.029764607,0.624439971,-0.026761622,-1.452279712,1.310471711,0.330433824
Immigrants,0.152224023,0.314739384,0.442218826,-0.026761622,0.636443767,-0.464969314,1.018837622
Immigrants,1.956429186,-1.46024852,0.799280213,-0.132179289,-1.77673328,1.310471711,1.018837622
Immigrants,-2.47576495,2.20580541,-0.446744192,-1.56751324,0.549200516,-1.663666266,-1.046373774
Immigrants,-0.83161728,-0.37113854,-0.621584433,1.303154661,-0.113499819,0.030648199,-0.357969975
Immigrants,-0.167890965,0.430817506,-0.264523046,-0.132179289,0.044518531,-0.464969314,1.018837622
Immigrants,-0.011253419,-1.46024852,-0.446744192,-0.026761622,1.070739977,0.814854197,-0.357969975
Immigrants,0.152224023,-0.398637385,0.624439971,-0.132179289,-0.109256128,-0.464969314,0.330433824
Immigrants,1.796371692,0.980412362,0.267378584,-0.026761622,0.793681659,0.156983564,1.707241421
Immigrants,1.959849133,-1.46024852,-0.446744192,0.796323021,-0.520186433,0.422751198,-1.046373774
Immigrants,-0.83161728,1.376350519,-0.27190395,0.480070018,-0.88342188,-0.568483829,1.018837622
Immigrants,-0.83161728,-0.514715507,-0.796424675,1.303154661,-0.81138775,-0.798766604,-1.046373774
Immigrants,-0.828197333,-0.138982296,-0.446744192,-1.166099268,0.236062575,-1.537330901,0.330433824
Immigrants,-0.83161728,1.260272397,0.099919246,-1.863509545,-0.058004499,0.030648199,-0.357969975
Immigrants,-2.799299885,3.374552314,-0.446744192,-0.026761622,0.921687799,-3.439107291,-0.357969975
Immigrants,1.136065325,-1.46024852,-0.796424675,-0.026761622,0.011562088,0.607392272,-0.357969975
Immigrants,-0.83161728,-0.282559264,-0.796424675,-0.132179289,-0.771474845,-0.464969314,-0.357969975
Immigrants,-0.668139839,-1.344170398,-0.439363288,-0.026761622,-1.518856915,0.030648199,-0.357969975
Immigrants,-3.783141187,4.212949558,0.799280213,4.871232841,2.062721179,-4.015851365,-1.046373774
Immigrants,2.119906627,-1.46024852,0.267378584,-0.026761622,0.205481643,0.999495272,-0.357969975
Immigrants,-0.668139839,1.463281342,0.267378584,1.915403969,1.196650441,0.238110124,-0.357969975
Immigrants,-2.799299885,2.042023496,-0.971264917,2.316817942,1.314709933,-1.352689827,-1.046373774
Immigrants,-0.83161728,-0.398637385,0.267378584,-1.14584257,0.167013496,-0.28032824,0.330433824
Immigrants,-3.783141187,4.009940613,0.799280213,4.871232841,2.008105083,-3.231645367,-1.046373774
Immigrants,0.972587884,-0.311706563,-0.796424675,0.690905354,-0.366795191,0.422751198,-1.046373774
Immigrants,-0.011253419,-0.562419299,-0.439363288,1.197736994,-0.776941138,0.296415833,-0.357969975
Immigrants,1.136065325,-1.46024852,0.274759488,-0.63901093,-0.677588913,1.310471711,1.707241421
Immigrants,-0.828197333,2.764342619,0.44959973,3.752151893,2.062721179,0.134162714,-1.046373774
Immigrants,0.972587884,-0.514715507,-0.446744192,0.480070018,0.325223672,0.999495272,1.707241421
Immigrants,0.152224023,-0.514715507,0.799280213,1.303154661,0.009959149,1.310471711,1.018837622
Immigrants,0.152224023,-0.031846527,0.624439971,-0.026761622,-0.229723881,-0.464969314,1.707241421
Immigrants,-0.668139839,-1.344170398,-0.439363288,-0.744428597,-0.598800005,0.422751198,-0.357969975
Immigrants,2.119906627,-1.46024852,0.267378584,-0.026761622,-1.714317788,1.310471711,1.018837622
Immigrants,-0.341184957,0.394376308,0.799280213,-0.152435987,-0.365610734,0.05346905,-1.046373774
Immigrants,0.475758958,-0.031846527,0.267378584,-0.026761622,0.101393954,0.422751198,1.018837622
Immigrants,2.119906627,-1.46024852,-0.446744192,-0.026761622,-2.007911581,1.310471711,-0.357969975
Immigrants,-0.83161728,-0.514715507,-0.446744192,-1.863509545,0.127823353,-0.28032824,-1.046373774
Immigrants,0.81253039,0.690472595,-0.446744192,-0.132179289,0.333530735,0.999495272,-1.046373774
Immigrants,-3.783141187,4.212949558,-1.328326305,1.809986302,0.813688192,-2.285619145,-1.046373774
Immigrants,0.152224023,-1.344170398,-0.796424675,-3.805675136,0.033498484,0.422751198,1.707241421
Immigrants,0.315701464,-1.025083332,0.267378584,-2.897429524,-1.530014791,0.526265713,1.707241421
Immigrants,2.119906627,-1.46024852,0.799280213,-2.475758853,0.054889914,1.310471711,-1.046373774
Immigrants,-3.783141187,3.864715193,-0.803805579,-3.213682526,0.949813826,-1.90661305,-1.046373774
Immigrants,1.299542766,-1.46024852,0.799280213,-2.686594188,-0.717550803,1.310471711,2.39564522
Immigrants,-1.815458582,2.20580541,0.267378584,-0.448432292,0.347887062,-1.663666266,-1.046373774
Immigrants,1.45960026,-1.46024852,-0.796424675,-3.088008161,-0.741731288,1.310471711,1.018837622
Immigrants,-2.639242391,2.321883532,0.442218826,1.809986302,1.137700048,-2.551386779,-1.046373774
Immigrants,0.475758958,-1.344170398,0.442218826,-0.026761622,-1.311777369,0.422751198,0.330433824
Immigrants,2.119906627,-1.46024852,-0.446744192,-2.897429524,0.659869112,-0.014560606,-0.357969975
Immigrants,-0.83161728,0.662973749,0.799280213,-0.026761622,0.359001654,-1.168048753,-1.046373774
Immigrants,0.152224023,-0.44912701,-0.446744192,1.619407664,-0.539649063,0.422751198,1.707241421
Immigrants,0.315701464,-0.852359066,-0.803805579,-5.05043045,0.264076501,-1.190869603,-1.046373774
Immigrants,-0.83161728,-0.968437188,0.267378584,-1.462095573,0.045676167,0.999495272,-1.046373774
Immigrants,-0.83161728,-0.514715507,-0.796424675,-0.026761622,0.39315779,0.607392272,-1.046373774
Immigrants,1.136065325,-1.46024852,-0.0823019,-0.744428597,-0.981534912,0.999495272,-1.046373774
Immigrants,2.119906627,-1.344170398,0.799280213,-0.026761622,0.620660271,1.310471711,0.330433824
Immigrants,-0.341184957,0.464472872,0.085157438,3.561573255,1.3852869,1.310471711,3.084049019
Immigrants,1.136065325,-0.398637385,-0.27190395,-0.026761622,-0.266395792,0.607392272,0.330433824
Immigrants,-0.341184957,-1.112014155,0.099919246,-0.026761622,0.089136956,1.310471711,0.330433824
Immigrants,-0.991674774,1.8300722,0.267378584,-1.166099268,1.054888133,-0.775945754,-1.046373774
Immigrants,1.796371692,-0.128902565,0.092538342,3.85756956,-0.121168516,0.296415833,1.018837622
Immigrants,0.312281517,0.075289242,-0.089682804,-2.074344881,0.365076183,-0.406663605,1.018837622
Immigrants,1.136065325,-0.311706563,-0.446744192,-1.863509545,0.858551329,0.030648199,-1.046373774
Immigrants,1.296122819,-1.46024852,0.624439971,-2.179762548,-0.552530877,-0.095687166,0.330433824
Muslims,-0.002361917,-0.273600882,0.842901911,0.342164474,-2.180730406,-0.847478473,0.137657514
Muslims,2.146092568,-0.97968985,0.842901911,-0.424719709,1.682201478,1.214703799,0.137657514
Muslims,-0.681689026,-0.679504393,-0.433312414,-2.725372258,-1.84403632,1.214703799,-0.811704653
Muslims,0.260904839,-0.424101402,1.105742091,-0.424719709,-2.169596682,1.214703799,0.137657514
Muslims,-0.418422271,-0.947028128,-0.433312414,-3.097551694,-1.644678534,-1.265416264,0.137657514
Muslims,2.146092568,-0.97968985,1.105742091,-0.424719709,2.124126165,0.969442461,-0.811704653
Muslims,-1.361016136,1.073253609,-0.796428177,1.503753403,1.413898058,-2.173876731,1.087019682
Muslims,0.524171594,-0.947028128,-0.858717189,-0.238629991,-0.08640189,0.105081211,0.137657514
Muslims,-1.306739809,1.688274716,0.417497136,1.295138375,1.276522989,-0.371198631,1.087019682
Muslims,0.216663894,-0.006077148,0.842901911,1.644792501,1.573258661,1.214703799,-0.811704653
Muslims,1.203498703,-0.97968985,-0.958992772,-0.424719709,1.322568424,0.782523174,1.087019682
Muslims,-2.830143511,4.22778267,0.417497136,1.295138375,-3.365012538,-0.863092021,0.137657514
Muslims,-1.580041947,0.341420225,0.417497136,2.642817022,2.124126165,0.55150467,-0.811704653
Muslims,-0.944955782,0.910632345,-0.007907639,0.156074756,1.718447676,-1.279659098,-0.811704653
Muslims,0.260904839,-0.914366406,-0.007907639,-0.424719709,-0.200223333,-0.847478473,-0.811704653
Muslims,0.622688866,0.564161494,0.680337316,0.156074756,0.907128958,0.075224828,0.137657514
Muslims,1.882825813,-0.947028128,1.105742091,-0.424719709,-0.805146751,1.214703799,2.03638185
Muslims,-0.681689026,-0.881704684,-0.433312414,0.319639164,-0.597259015,1.214703799,-0.811704653
Muslims,1.19346332,-0.881704684,0.680337316,-0.424719709,0.588895993,1.214703799,2.03638185
Muslims,-0.681689026,-0.881704684,0.254932541,-4.073050905,-1.817878011,1.214703799,-0.811704653
Muslims,-0.681689026,-0.881704684,0.417497136,-0.424719709,-0.111716995,1.214703799,-0.811704653
Muslims,-0.418422271,-0.881704684,0.254932541,-3.678346159,-0.986592835,1.214703799,1.087019682
Muslims,-1.361016136,2.349581218,0.154656957,3.781880642,0.339631987,-1.510677602,1.087019682
Muslims,0.940231948,-0.043942308,-0.007907639,-1.37769361,-0.303502955,-0.371198631,2.03638185
Muslims,-0.834482626,0.622567632,-0.170472234,-2.122052483,0.508882979,-0.789136422,1.087019682
Muslims,-0.418422271,-0.914366406,0.417497136,0.528254192,-1.805182749,0.738423957,0.137657514
Muslims,-1.043473053,2.212704371,-0.696152593,0.342164474,0.145533669,-0.602217135,0.137657514
Muslims,-0.066673627,-0.691625137,0.417497136,-1.191603892,0.387279122,0.060981994,-0.811704653
Muslims,1.203498703,-0.881704684,1.105742091,-0.424719709,1.057320751,0.782523174,2.985744018
Muslims,-0.681689026,-0.018197891,1.105742091,0.133549445,-1.096816307,0.55150467,-0.811704653
Muslims,-0.681689026,2.604984209,0.680337316,2.456727304,0.418260543,-0.140180127,-0.811704653
Muslims,-2.522635812,4.17457997,-0.270747818,3.387175895,-0.064702853,-1.75593894,0.137657514
Muslims,-0.637448082,2.101095533,-0.433312414,-0.424719709,0.065717835,-1.03439776,1.087019682
Muslims,0.578447921,-0.220398182,-1.221832952,-0.424719709,2.170494508,0.55150467,0.137657514
Muslims,2.146092568,-0.97968985,-0.858717189,-0.424719709,-0.620224489,0.724181123,1.087019682
Muslims,0.841714676,-0.947028128,0.154656957,-0.424719709,-0.200223333,0.537261836,1.087019682
Muslims,-0.681689026,-0.914366406,0.417497136,-0.424719709,-2.159443795,0.292000498,-0.811704653
Muslims,-0.681689026,-0.97968985,-0.696152593,-0.424719709,-0.816860538,1.214703799,-0.811704653
Muslims,-0.681689026,-0.712166115,-0.433312414,0.156074756,0.055155975,-1.064254142,0.137657514
Muslims,-0.681689026,1.708815695,0.417497136,1.875932839,1.450747472,-1.510677602,-0.811704653
Muslims,-0.681689026,-0.881704684,-0.433312414,-1.191603892,-1.222116475,-1.048640594,-0.811704653
Muslims,2.146092568,-0.97968985,-0.59587701,-3.49225644,0.202235665,1.214703799,0.137657514
Muslims,-0.418422271,-0.881704684,0.680337316,-0.424719709,-0.088118941,0.046739159,1.087019682
Muslims,-0.374181327,0.898511602,0.417497136,1.109048657,-0.475710977,-0.602217135,0.137657514
Muslims,2.146092568,-0.97968985,0.680337316,-0.424719709,1.292494866,1.214703799,1.087019682
Muslims,0.260904839,-0.914366406,0.154656957,-2.144577793,-0.683188432,0.306243332,-0.811704653
Muslims,0.305145783,0.047125552,0.417497136,-0.424719709,0.106473523,0.306243332,1.087019682
Muslims,0.841714676,-0.41047773,-0.433312414,-0.610809427,1.588627361,-0.140180127,-0.811704653
Muslims,-1.767041108,1.571938847,0.842901911,-3.864435877,-1.344450893,-0.602217135,1.087019682
Muslims,2.146092568,-0.947028128,0.680337316,-1.005514174,-2.627315955,1.214703799,2.03638185
Muslims,1.203498703,-0.947028128,-0.433312414,-0.424719709,1.742509653,0.537261836,0.137657514
Muslims,1.203498703,-0.97968985,-0.433312414,-1.191603892,1.173247405,0.306243332,-0.811704653
Muslims,-0.681689026,-0.881704684,0.154656957,-1.169078582,-0.895489094,-0.817622091,-0.811704653
